driver_id,gender,birth_date,first_active
140301510,M,1980-10-10,2016-09-08
140564527,M,1991-09-26,2016-07-05
140192378,M,,2015-10-11
140578508,M,1983-04-20,2016-07-11
140511398,M,1982-08-18,2016-06-15
140465176,M,1964-08-30,2016-05-20
140246996,M,1990-09-15,2015-12-31
140328411,M,,2016-02-24
140111680,M,1967-03-13,2015-05-26
140141939,M,1977-08-28,2015-07-22
140148777,M,1984-02-14,2015-08-04
140288968,M,1982-12-17,2016-01-27
140431230,M,1982-04-06,2016-05-13
140481721,M,1955-11-10,2016-05-26
140581567,M,1971-04-13,2016-07-10
140350446,M,1985-05-15,2016-03-14
140342339,M,1973-06-28,2016-03-06
140166029,M,1976-12-28,2015-08-30
140298039,M,1983-08-06,2016-02-14
140628667,M,1991-09-22,2016-08-01
140111741,M,,2015-05-25
140260744,M,1981-03-21,2016-01-13
140155753,M,1975-09-30,2015-08-12
140173547,M,,2015-10-10
140671546,M,1977-12-12,2016-08-08
140467539,M,1958-12-11,2016-05-23
140423473,M,1985-03-26,2016-05-06
140448195,F,1965-04-15,2016-05-16
140214910,M,1979-07-14,2015-11-25
140507868,M,1985-06-10,2016-06-10
140676281,M,1988-04-29,2016-08-10
140142173,M,1984-03-06,2015-07-22
140114936,M,1974-09-13,2015-06-02
140585974,M,1981-10-03,2016-07-14
140090457,M,1981-01-21,2015-04-22
140602923,M,1971-07-30,2016-07-19
140382652,M,1970-07-06,2016-04-12
140350079,M,1996-09-09,2016-03-19
140154108,M,,2015-08-10
140568425,M,1966-08-15,2016-07-06
140454349,M,1973-02-23,2016-05-17
140591315,M,1990-02-23,2016-07-24
140290798,M,1977-01-19,2016-01-27
140673394,M,1972-03-08,2016-08-13
140574606,M,1980-09-22,2016-07-12
140213412,M,1982-07-23,2015-11-23
140566227,M,1984-07-24,2016-07-05
140392847,M,1988-08-10,2016-04-21
140276586,M,,2016-01-19
140229207,M,1990-11-30,2015-12-21
140476336,M,1980-04-09,2016-05-24
140174710,M,1983-03-25,2015-09-16
140407773,M,1996-04-08,2016-04-28
140555211,M,1958-09-18,2016-06-21
140143408,M,1977-06-11,2015-07-25
140490342,M,1960-03-26,2016-06-09
140280070,M,1977-04-11,2016-01-20
140219265,M,1974-07-02,2015-12-08
140561207,M,1990-01-12,2016-07-04
140264246,M,,2016-01-15
140498521,M,1985-05-30,2016-06-03
140137662,M,,2015-07-12
140315780,M,,2016-02-24
140565358,M,1992-05-25,2016-07-04
140386610,M,1978-07-29,2016-04-13
140504771,M,1983-01-10,2016-06-05
140228956,M,1976-06-06,2015-12-23
140305761,M,1981-08-27,2016-02-15
140195870,M,,2015-10-16
140290757,M,1976-02-04,2016-01-26
140093538,M,1975-04-03,2015-05-15
140509784,M,1981-01-11,2016-06-08
140550910,M,1991-07-20,2016-07-02
140170409,M,,2015-09-07
140135895,M,,2015-06-29
140650510,M,1984-10-29,2016-08-02
140584188,M,1974-11-27,2016-07-13
140171212,M,,2015-09-08
140391870,M,1982-07-14,2016-04-19
140601269,M,1979-06-16,2016-07-17
140143793,M,1989-09-03,2015-08-02
140090121,M,,2015-04-22
140154578,M,,2015-08-11
140120802,M,1963-12-13,2015-06-19
140129350,M,1973-01-05,2015-06-17
140484282,M,1976-08-13,2016-05-30
140219742,M,1960-03-08,2015-12-04
140135557,M,1985-06-27,2015-06-29
140135511,M,1980-11-05,2015-06-29
140339171,M,1971-10-12,2016-03-02
140260480,M,,2016-01-11
140429877,M,1979-11-02,2016-05-08
140284163,M,,2016-01-27
140168319,M,1981-09-12,2015-09-02
140344239,M,1972-05-10,2016-03-07
140493477,M,1973-03-30,2016-06-07
140295359,M,1979-05-08,2016-01-29
140133526,M,1985-10-13,2015-06-23
140207763,F,1992-02-03,2015-11-08
140649504,M,1990-04-12,2016-08-04
140577719,M,1991-11-05,2016-07-15
140522621,M,1976-04-22,2016-08-06
140544222,M,1962-07-15,2016-06-20
140484864,M,1979-04-29,2016-05-29
140483129,M,1990-11-12,2016-06-18
140163495,M,1975-05-21,2015-08-26
140284345,M,1970-01-10,2016-02-02
140155546,M,1971-08-03,2015-08-13
140307292,M,1984-07-03,2016-02-17
140196931,M,,2015-10-18
140451186,M,1984-09-13,2016-05-16
140222637,M,1955-02-26,2015-12-09
140542532,M,1990-08-05,2016-06-16
140135975,M,1984-01-10,2015-06-30
140454013,M,1992-08-29,2016-05-19
140494677,M,1982-07-09,2016-06-12
140414182,M,1977-01-27,2016-05-06
140295025,M,1983-01-12,2016-02-01
140224362,M,1985-07-25,2015-12-15
140616079,M,1987-10-25,2016-07-19
140405839,M,1987-11-24,2016-04-27
140433701,M,1966-09-19,2016-05-09
140673967,M,1990-07-30,2016-08-17
140636411,M,1983-10-23,2016-07-26
140157050,M,1990-06-08,2015-08-16
140362339,M,1995-07-08,2016-03-25
140155856,M,1974-08-30,2015-08-12
140260579,M,1979-01-19,2016-01-11
140215591,M,1990-08-11,2015-11-29
140272963,M,1988-12-04,2016-01-19
140515409,M,1972-07-05,2016-06-12
140680136,M,1991-07-19,2016-08-09
140184990,M,,2015-09-28
140622660,M,1983-05-20,2016-07-22
140171757,M,,2015-09-09
140174900,M,,2015-09-20
140371979,M,1991-04-08,2016-04-05
140304344,F,1972-05-21,2016-02-17
140404681,M,1991-09-04,2016-04-26
140321344,M,1993-01-16,2016-02-22
140209098,M,1972-10-28,2015-11-14
140209884,M,1977-12-26,2015-11-12
140226030,M,1980-05-24,2015-12-16
140305404,M,1979-11-09,2016-02-20
140443028,M,1971-12-30,2016-05-20
140187387,M,1981-03-17,2015-09-29
140516173,M,1990-02-04,2016-06-07
140116305,M,,2015-05-31
140270486,M,,2016-01-15
140575356,M,1987-01-17,2016-07-08
140267496,M,1974-06-29,2016-01-13
140318184,M,1976-04-30,2016-02-18
140471151,M,1992-09-16,2016-05-23
140362944,M,1971-01-18,2016-03-24
140093954,M,,2015-05-01
140120186,M,1977-12-01,2015-06-13
140529190,M,1990-08-29,2016-06-12
140597200,M,1973-09-19,2016-07-16
140154275,M,,2015-08-15
140509484,M,1997-12-11,2016-06-12
140275787,M,1985-05-08,2016-01-18
140158660,M,1968-10-19,2015-08-20
140116441,F,,2015-06-01
140164148,M,1973-10-03,2015-08-26
140282037,M,1980-08-08,2016-01-27
140155362,M,,2015-08-12
140251665,M,1982-03-06,2016-01-10
140172024,M,,2015-09-11
140117418,M,,2015-06-02
140134413,M,1977-06-03,2015-06-25
140617738,M,1998-06-16,2016-07-25
140090329,M,,2015-04-22
140560472,M,1982-03-17,2016-07-03
140153342,M,1963-07-22,2015-08-09
140410735,F,1977-08-10,2016-04-28
140414979,M,1985-01-31,2016-05-02
140451472,M,1986-09-01,2016-05-22
140101389,M,1981-10-09,2015-06-04
140539935,M,1981-08-23,2016-06-15
140622921,M,1986-07-07,2016-07-22
140151584,M,,2015-08-11
140594423,M,1989-01-10,2016-07-13
140489582,M,1982-01-08,2016-05-31
140129542,M,1967-06-25,2015-06-17
140643429,M,1973-07-14,2016-07-29
140416813,M,1978-08-18,2016-05-03
140277129,M,1970-07-05,2016-01-20
140167966,M,,2015-09-02
140475513,M,1973-09-15,2016-06-01
140435193,M,1984-07-04,2016-05-12
140609588,F,1971-06-29,2016-07-22
140596242,M,1988-12-07,2016-07-14
140122351,M,1985-12-12,2015-06-08
140339355,M,1984-12-20,2016-03-02
140457464,F,1983-11-10,2016-05-25
140235848,M,1985-04-12,2015-12-24
140431852,M,1988-07-03,2016-05-24
140565989,M,1977-06-11,2016-07-05
140094619,M,1968-06-22,2015-05-03
140556037,M,1977-04-21,2016-06-21
140225394,M,1965-08-01,2015-12-19
140091648,M,1956-07-06,2015-04-29
140388195,M,1980-08-20,2016-04-15
140519821,M,1981-08-03,2016-06-10
140153501,M,1970-09-18,2015-08-10
140569013,M,1990-04-22,2016-07-07
140620410,M,1996-11-05,2016-07-25
140114678,M,,2015-05-30
140129660,M,1975-10-12,2015-06-19
140564766,M,1982-06-01,2016-07-05
140410407,M,1986-12-14,2016-04-30
140576340,M,1981-09-20,2016-07-08
140557838,M,1988-12-08,2016-06-23
140380549,M,1990-03-24,2016-04-11
140427777,M,1994-08-07,2016-05-08
140627307,M,1993-07-10,2016-07-24
140656271,F,1980-09-18,2016-08-09
140655573,M,1971-10-08,2016-08-03
140219310,M,1983-09-08,2015-12-06
140632119,M,1991-02-25,2016-07-25
140141102,M,1982-02-05,2015-07-20
140146126,M,,2015-07-29
140609011,M,1988-05-18,2016-07-18
140270970,M,1951-09-02,2016-01-21
140644938,M,1983-11-08,2016-07-30
140497454,M,1983-01-22,2016-05-31
140572518,M,1984-08-05,2016-07-06
140192366,M,1965-09-28,2015-10-11
140210555,M,1966-02-11,2016-01-14
140138747,M,1993-02-15,2015-07-16
140652955,M,1973-10-24,2016-07-31
140323151,M,1985-10-15,2016-02-27
140300883,M,,2016-02-20
140102437,M,,2015-05-14
140568263,M,1992-12-12,2016-07-05
140599989,M,1982-08-15,2016-07-16
140501023,M,1986-07-01,2016-06-02
140428270,M,1988-11-12,2016-06-13
140272865,M,1990-05-12,2016-01-17
140161418,M,1962-06-05,2015-08-24
140385442,M,1976-08-05,2016-04-13
140094906,M,1992-01-21,2015-05-04
140108484,M,,2015-05-21
140266876,M,1982-08-17,2016-01-14
140351240,M,1981-10-14,2016-03-15
140186843,M,1983-09-07,2015-09-29
140171146,M,1975-06-04,2015-09-08
140436342,M,1969-12-04,2016-05-11
140389278,M,1992-12-12,2016-04-17
140552710,M,1990-11-22,2016-06-21
140378744,F,1967-09-29,2016-04-12
140266995,M,1976-12-08,2016-01-22
140492297,M,1970-08-20,2016-06-02
140590260,M,1984-09-10,2016-07-13
140157208,M,,2015-08-19
140127117,M,1966-01-28,2015-06-14
140486481,M,1988-07-26,2016-05-30
140330144,M,,2016-03-06
140155250,M,1968-09-08,2015-08-14
140273087,M,,2016-01-19
140576140,M,1981-04-21,2016-07-09
140433997,M,1976-09-05,2016-05-09
140654162,M,1977-07-26,2016-08-01
140264753,M,,2016-04-10
140383285,F,1973-09-13,2016-04-22
140488607,M,1986-01-14,2016-07-19
140576643,M,1978-09-09,2016-07-08
140127367,F,,2015-06-14
140166169,M,1973-09-19,2015-08-30
140624606,M,1978-07-15,2016-07-23
140426347,M,1970-04-01,2016-05-09
140530646,M,1969-09-06,2016-06-13
140131667,M,1976-10-22,2015-06-26
140619378,M,1991-09-10,2016-07-20
140196998,M,1986-05-07,2015-10-16
140595156,M,1973-08-22,2016-07-15
140279555,M,1960-11-12,2016-01-20
140290918,M,1978-03-30,2016-02-02
140114202,M,,2015-05-28
140283162,M,1972-11-28,2016-02-14
140504405,F,1985-12-06,2016-06-06
140126425,F,1977-06-29,2015-06-13
140089808,M,1980-07-11,2015-04-21
140659199,M,1982-04-13,2016-08-01
140281827,M,,2016-01-21
140403133,M,1964-08-12,2016-04-25
140097103,M,1988-08-21,2015-05-20
140258752,M,,2016-01-11
140401988,M,1992-06-19,2016-04-26
140376623,M,1992-06-15,2016-04-07
140572295,M,1980-06-25,2016-07-06
140546107,M,1991-01-13,2016-06-21
140475609,M,1980-04-16,2016-05-26
140249537,M,1958-12-12,2016-01-11
140437263,M,1970-06-25,2016-05-12
140093501,M,,2015-04-30
140293807,M,1979-12-29,2016-01-28
140476765,M,1980-02-10,2016-05-27
140168928,M,,2015-09-03
140562003,M,1980-06-14,2016-07-04
140674729,M,1959-06-20,2016-08-16
140431425,M,1991-11-01,2016-05-10
140670094,M,1981-06-06,2016-08-15
140536448,M,1995-05-28,2016-06-15
140098775,M,1975-01-01,2015-05-12
140194737,F,1981-10-12,2015-10-15
140627187,F,1967-01-29,2016-07-25
140370538,M,1990-03-25,2016-04-04
140567326,M,1980-07-25,2016-07-05
140504888,M,1982-11-10,2016-06-05
140147447,M,1978-11-17,2015-08-02
140211039,M,1982-10-10,2015-11-17
140137712,M,1994-09-09,2015-07-12
140567823,M,1987-04-13,2016-07-06
140646035,M,1992-06-09,2016-07-27
140171475,M,,2015-09-09
140355793,M,1969-06-29,2016-03-21
140119225,,,2015-06-03
140544003,M,1985-07-31,2016-06-16
140097016,M,1979-09-04,2015-05-07
140503717,M,1966-01-08,2016-06-05
140532468,M,1970-04-10,2016-06-15
140670900,M,1990-12-22,2016-08-09
140120306,M,,2015-06-04
140476723,M,1982-11-19,2016-05-26
140381948,M,1980-10-03,2016-04-14
140494453,M,1979-07-20,2016-05-31
140589956,M,1978-12-01,2016-07-12
140106271,M,,2015-05-17
140105544,M,,2015-06-01
140662936,M,1971-01-16,2016-08-03
140392718,M,1992-03-14,2016-04-25
140182057,M,1968-04-10,2015-09-24
140274655,M,,2016-01-18
140093116,M,1982-08-07,2015-04-29
140208048,F,1981-02-18,2015-11-09
140617922,M,1987-07-12,2016-07-26
140606818,M,1989-09-14,2016-07-20
140217817,M,1982-05-09,2015-12-05
140487054,M,1977-11-06,2016-06-03
140268152,M,1969-06-28,2016-01-19
140503205,M,1972-03-28,2016-06-04
140116577,M,,2015-06-01
140316835,M,1988-02-25,2016-02-18
140155738,M,1986-02-25,2015-08-12
140610323,M,1998-11-25,2016-07-18
140134775,M,1967-10-19,2015-07-12
140423550,M,1971-05-31,2016-05-05
140091513,M,1967-11-02,2015-05-03
140634365,M,1998-10-18,2016-07-29
140543775,M,1983-05-15,2016-06-17
140568168,M,1992-02-27,2016-07-07
140514573,M,1969-01-20,2016-06-18
140165210,M,1991-07-20,2015-08-31
140212377,M,1982-10-19,2015-11-19
140281523,M,,2016-01-20
140304954,M,,2016-02-24
140390226,M,1976-07-26,2016-04-18
140309106,M,1981-03-02,2016-07-08
140139250,M,,2015-07-16
140286797,M,1966-06-30,2016-02-03
140494842,M,1982-07-09,2016-05-31
140261920,M,1970-10-26,2016-01-12
140492543,M,1989-08-28,2016-06-01
140193484,F,1971-12-25,2015-10-14
140152776,M,1990-05-15,2015-08-07
140313726,M,1972-07-16,2016-02-15
140131276,M,,2015-06-23
140429688,M,1970-02-01,2016-05-09
140573202,M,1982-01-15,2016-07-07
140576806,M,1979-12-22,2016-08-08
140617404,M,1969-03-06,2016-07-24
140523747,M,1996-06-11,2016-06-09
140171808,M,1996-10-19,2015-09-25
140220498,M,1989-04-06,2015-12-08
140093084,M,,2015-04-29
140325793,M,1974-12-10,2016-02-26
140088742,M,,2015-09-14
140624654,F,1973-10-20,2016-07-31
140501362,M,1989-06-14,2016-06-02
140177169,M,,2015-09-20
140136898,M,1980-03-02,2015-07-02
140485660,M,1982-07-10,2016-07-02
140267493,M,1980-03-03,2016-01-13
140133232,M,,2015-06-23
140484368,M,1960-09-27,2016-06-09
140548758,M,1990-12-11,2016-06-19
140318271,M,,2016-02-18
140096042,M,1980-04-06,2015-05-27
140299167,M,1980-07-26,2016-02-14
140164972,M,1978-06-08,2015-08-27
140464359,M,1986-03-13,2016-05-24
140122244,M,,2015-07-31
140188912,M,1987-11-27,2015-10-05
140596360,M,1989-03-15,2016-07-17
140196905,M,1985-10-23,2015-10-15
140221970,M,1989-12-24,2015-12-09
140156616,M,,2015-08-16
140106784,,,2015-05-21
140093413,M,1978-04-14,2015-05-25
140290426,M,1958-10-09,2016-02-10
140479954,M,1988-05-02,2016-05-25
140621299,M,1988-06-19,2016-07-22
140255639,M,,2016-01-07
140091443,M,1989-10-07,2015-04-26
140676077,M,1983-03-14,2016-08-09
140634644,M,1969-05-29,2016-07-26
140268136,M,1979-07-16,2016-01-14
140639375,M,1987-11-17,2016-08-01
140195776,F,,2015-10-15
140142893,M,1973-10-07,2015-07-24
140089998,M,1981-06-08,2015-04-21
140243101,M,1981-11-14,2015-12-30
140259501,M,1993-05-23,2016-01-10
140454816,M,1987-04-19,2016-05-23
140415796,M,1972-01-14,2016-05-15
140589402,M,1983-05-11,2016-07-15
140496263,M,1991-02-06,2016-06-03
140484885,M,1984-10-13,2016-06-02
140651411,M,1986-08-12,2016-07-28
140211793,M,1990-02-10,2015-11-20
140492575,M,1972-07-12,2016-06-06
140183701,M,1984-11-14,2015-09-25
140222665,M,1983-11-13,2015-12-11
140184289,M,,2015-09-28
140491183,M,1983-02-05,2016-05-30
140137374,M,,2015-07-02
140464597,M,1985-04-27,2016-05-19
140197025,M,1961-02-09,2015-10-21
140118182,M,,2015-06-02
140284186,M,1983-08-12,2016-02-18
140235979,M,1996-08-18,2015-12-24
140483706,M,1987-10-06,2016-05-28
140581361,M,1966-04-09,2016-07-11
140447611,M,1980-12-04,2016-05-19
140463825,M,1983-05-30,2016-05-19
140570446,M,1977-03-26,2016-07-07
140441056,M,1985-07-03,2016-05-13
140403224,M,1988-09-12,2016-07-14
140547982,M,1983-04-29,2016-06-21
140509270,F,1980-11-02,2016-06-07
140098679,M,1967-06-29,2015-05-08
140483458,M,1976-07-28,2016-05-29
140093944,M,1989-02-27,2015-05-01
140459831,M,1960-03-13,2016-05-24
140139054,M,1983-05-20,2015-07-19
140497662,M,1976-05-03,2016-06-07
140245516,M,,2016-01-05
140167591,M,1975-12-05,2015-09-02
140216576,M,1981-10-20,2015-11-29
140293098,M,1980-08-15,2016-01-27
140142410,M,1988-05-17,2015-07-23
140456973,M,1981-09-17,2016-05-20
140402529,M,1957-07-01,2016-04-26
140091674,M,,2015-04-26
140417368,M,1980-02-02,2016-05-24
140558125,M,1986-03-23,2016-06-24
140581189,M,1980-02-23,2016-07-15
140163828,M,1963-07-15,2015-08-27
140092790,M,1983-12-18,2015-04-29
140170624,M,,2015-09-08
140480362,M,1981-09-27,2016-06-01
140444137,F,1996-01-02,2016-05-15
140397665,M,1982-01-07,2016-05-31
140318379,M,,2016-02-20
140119617,M,,2015-06-04
140179843,M,1997-10-08,2015-09-21
140563011,M,1986-01-10,2016-07-10
140339218,M,1981-10-25,2016-03-05
140283477,M,1985-08-21,2016-01-28
140522512,M,1980-09-06,2016-06-09
140144720,M,,2015-07-30
140555290,M,1985-12-03,2016-06-21
140466165,M,1993-12-12,2016-05-25
140558987,M,1988-12-14,2016-06-29
140439555,M,1989-09-16,2016-05-13
140170996,M,1981-01-04,2015-12-01
140518192,M,1974-03-07,2016-06-08
140301849,M,1977-10-02,2016-02-13
140423391,M,1982-01-17,2016-05-10
140623833,M,1969-06-13,2016-07-21
140328080,M,1973-02-07,2016-02-24
140482469,M,1983-02-01,2016-05-27
140625123,M,1969-12-30,2016-07-22
140192452,M,,2015-10-11
140599574,M,1976-09-02,2016-07-19
140114063,M,,2015-05-27
140226003,M,1988-01-16,2015-12-17
140267407,M,1990-03-24,2016-01-13
140127142,M,1983-10-14,2015-06-14
140165763,M,1985-10-25,2015-08-30
140527643,M,1983-07-24,2016-06-15
140116277,M,1974-10-07,2015-06-01
140167235,M,1977-05-01,2015-09-02
140454922,M,1981-09-20,2016-05-19
140430288,M,1987-09-22,2016-05-08
140307235,M,1952-05-22,2016-02-21
140548375,M,1991-04-04,2016-06-20
140115123,M,1975-01-06,2015-05-28
140194768,M,,2015-10-14
140626574,M,1977-09-26,2016-07-27
140508588,M,1979-10-13,2016-06-06
140671734,M,1977-11-24,2016-08-11
140478530,M,1978-02-16,2016-05-25
140539721,M,1985-12-14,2016-06-15
140496239,M,1995-10-11,2016-06-01
140420920,M,1975-11-11,2016-05-04
140102116,M,,2015-05-12
140282103,M,1972-11-29,2016-01-21
140566369,M,1997-05-09,2016-07-05
140254178,M,1976-09-22,2016-01-07
140260996,M,,2016-01-11
140210820,M,1983-11-23,2015-11-16
140192255,F,,2015-10-11
140581465,F,1962-08-14,2016-07-14
140546791,M,1994-10-10,2016-06-19
140169069,M,,2015-09-05
140274518,M,,2016-01-18
140513346,M,1979-02-27,2016-06-10
140142268,F,,2015-08-29
140530629,M,1983-05-11,2016-11-08
140353067,M,1967-08-23,2016-04-18
140466113,M,1971-05-13,2016-05-23
140199497,M,,2015-10-24
140288728,M,,2016-02-10
140224610,M,1973-03-01,2015-12-17
140116964,M,1975-01-16,2015-06-01
140489879,M,1993-08-06,2016-05-30
140153710,M,,2015-08-10
140490401,M,1995-09-16,2016-05-30
140517150,M,1977-09-13,2016-06-11
140498988,M,1984-06-18,2016-06-03
140567460,M,1989-06-11,2016-07-05
140560636,M,1987-04-05,2016-07-13
140472085,M,1993-04-01,2016-05-23
140132666,M,1966-09-12,2015-06-23
140396755,M,1971-02-17,2016-04-25
140524776,M,1978-07-03,2016-06-10
140425937,M,1993-03-12,2016-05-10
140214561,M,1983-03-08,2015-11-25
140162794,M,1988-02-25,2015-08-26
140088441,M,1989-11-28,2015-04-21
140497554,F,1974-10-13,2016-06-01
140146075,M,,2015-07-30
140295988,M,1984-09-24,2016-01-31
140582646,M,1979-10-10,2016-07-11
140655858,M,1983-12-28,2016-08-17
140475136,M,1961-09-25,2016-05-26
140370292,M,1991-07-06,2016-04-01
140574873,M,1993-09-04,2016-07-07
140621511,M,1983-05-23,2016-07-21
140164354,M,1983-08-30,2015-08-27
140460773,M,1971-06-16,2016-05-18
140109893,F,,2015-05-22
140311794,M,1977-02-24,2016-02-23
140508105,M,1981-04-17,2016-06-05
140508253,M,1983-08-27,2016-06-06
140584064,M,1972-03-16,2016-07-12
140665609,F,1990-03-27,2016-08-06
140443951,M,1979-12-04,2016-05-15
140674498,M,1974-03-23,2016-08-08
140525561,M,1988-06-08,2016-06-13
140166267,M,,2015-09-01
140286902,M,1982-07-10,2016-02-11
140530568,M,1988-09-19,2016-06-18
140438057,M,1973-01-08,2016-05-10
140132702,M,,2015-06-22
140198862,M,1978-12-05,2015-10-20
140182072,M,1959-07-04,2015-09-23
140321834,M,1994-03-15,2016-02-28
140109178,M,,2015-05-21
140259531,M,1983-06-30,2016-01-11
140325207,M,1980-10-01,2016-02-24
140569887,M,1978-07-28,2016-08-03
140272814,M,1982-06-11,2016-01-17
140554043,M,1977-04-27,2016-06-22
140425649,M,1979-11-24,2016-05-09
140185295,M,1979-12-20,2015-09-29
140281674,M,1990-03-30,2016-02-02
140273700,M,,2016-01-18
140244074,M,,2015-12-30
140307723,M,1980-05-28,2016-02-21
140215873,M,1989-02-19,2015-11-27
140139550,M,1992-06-28,2015-07-16
140536622,M,1996-02-24,2016-06-18
140503177,M,1990-10-04,2016-06-04
140158867,M,1972-03-24,2015-08-20
140487948,M,1998-08-30,2016-05-30
140138856,M,,2015-07-15
140416291,M,1979-08-16,2016-06-05
140625658,M,1992-09-07,2016-07-24
140129294,M,,2015-06-17
140618075,M,1968-03-16,2016-07-22
140593785,M,1970-03-27,2016-07-15
140197132,M,1983-02-03,2015-11-01
140566541,M,1983-04-14,2016-07-07
140466472,M,1974-12-31,2016-05-22
140135859,M,1973-02-03,2015-06-29
140167578,M,1980-02-02,2015-09-01
140484362,M,1978-12-15,2016-05-28
140162386,M,,2015-08-26
140493743,M,1985-12-30,2016-05-31
140092741,M,,2015-09-01
140177056,M,,2015-09-19
140541385,M,1970-04-17,2016-06-15
140161135,M,,2015-08-23
140664770,M,1997-04-06,2016-08-04
140182762,M,,2015-09-25
140315124,F,1958-08-27,2016-02-17
140133349,M,1976-07-29,2015-06-23
140595238,M,1981-11-18,2016-07-18
140148790,M,1976-11-14,2015-08-04
140404705,M,1981-12-16,2016-04-29
140586960,M,1983-10-23,2016-07-20
140596169,M,1987-07-07,2016-07-15
140594426,M,1968-06-28,2016-07-16
140102865,M,1982-06-10,2016-03-08
140577738,M,1987-01-27,2016-07-09
140622401,M,1991-06-19,2016-07-25
140424193,M,1984-08-18,2016-05-05
140093692,M,,2015-05-27
140304949,M,,2016-08-27
140323196,F,1986-03-15,2016-02-23
140120946,M,1978-10-12,2015-06-06
140354919,M,1985-08-12,2016-03-17
140215602,M,1974-06-08,2015-11-26
140090128,M,1980-04-01,2015-04-28
140128656,M,,2015-06-16
140293158,M,,2016-01-27
140279101,M,1984-10-19,2016-01-19
140466447,M,1990-11-15,2016-05-22
140478681,M,1988-12-19,2016-05-26
140652937,M,1973-06-10,2016-07-29
140392997,M,1987-07-21,2016-04-18
140312471,M,1982-04-25,2016-02-21
140514728,M,1989-04-29,2016-06-08
140221096,M,1972-05-21,2015-12-16
140657600,M,1960-06-17,2016-08-06
140214339,M,1960-02-04,2015-11-24
140090127,M,1984-10-14,2015-04-26
140627330,M,1989-02-05,2016-07-24
140339098,M,1969-09-20,2016-03-11
140467371,F,1985-10-16,2016-05-22
140353452,M,1975-05-09,2016-03-17
140592673,M,1981-09-27,2016-07-14
140321013,M,1965-02-16,2016-02-21
140117087,M,1983-10-20,2015-06-01
140504319,M,1973-08-03,2016-06-12
140313671,M,1990-03-26,2016-02-16
140498493,M,1989-12-28,2016-06-09
140466052,F,1991-08-31,2016-05-20
140575866,M,1983-02-22,2016-07-09
140455772,M,1981-06-03,2016-05-27
140519502,F,1992-10-04,2016-06-11
140439933,M,1990-05-25,2016-05-13
